age,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
29,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.8000000000000001e-06,3.5e-06,6.4e-06,1.17e-05,2.06e-05,3.52e-05,5.84e-05,9.340000000000001e-05,0.0001444,0.000214,0.00030370000000000006,0.00041320000000000007,0.0005399000000000001,0.000679,0.0008244,0.0009685,0.0011045,0.0012241,0.0013214000000000001,0.0013950000000000002,0.0014388,0.0014551,0.0014441000000000002,0.0014164,0.0012815,0.0011409,0.0010039,0.0008735,0.0006628000000000001,0.0004933,0.0004223,0.0003934,0.0003564,0.000331,0.000325,0.0003042,0.0002817,0.00025560000000000003,0.00023530000000000003,0.0002315,0.00021120000000000004,0.00019490000000000002,0.00015910000000000002,0.0001564,0.0001303,0.0001137,0.00010520000000000001,9.8e-05,9.16e-05,8.59e-05,8.11e-05,7.71e-05
30,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.7e-06,3.4e-06,6.300000000000001e-06,1.1500000000000002e-05,2.0300000000000002e-05,3.49e-05,5.8e-05,9.31e-05,0.0001443,0.00021470000000000001,0.0003062,0.00041900000000000005,0.0005512000000000001,0.0006985,0.0008551,0.0010138,0.0011676000000000002,0.0013075,0.0014269,0.0015232000000000002,0.0015887,0.0016243000000000002,0.0016294,0.0016139000000000001,0.0014712,0.0013164000000000001,0.0011615,0.001011,0.0007650000000000001,0.0005669000000000001,0.00048180000000000006,0.0004463,0.00040330000000000005,0.0003734,0.0003655,0.00034040000000000003,0.00031400000000000004,0.0002836,0.0002597,0.0002545,0.0002315,0.00021320000000000003,0.00017480000000000002,0.0001719,0.00014480000000000002,0.00012700000000000002,0.0001178,0.00011000000000000002,0.0001027,9.620000000000001e-05,9.04e-05,8.55e-05
31,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.7e-06,3.3000000000000006e-06,6.200000000000001e-06,1.1200000000000001e-05,1.9900000000000003e-05,3.4200000000000005e-05,5.7e-05,9.17e-05,0.00014250000000000002,0.0002126,0.0003044,0.00041840000000000003,0.0005534,0.0007059000000000001,0.0008705,0.0010404000000000001,0.001209,0.0013671000000000002,0.0015073,0.0016261000000000001,0.0017145,0.0017717000000000002,0.0017958,0.0017964,0.0016513,0.0014865,0.001317,0.0011483,0.0008680000000000001,0.0006405,0.0005413000000000001,0.0004988000000000001,0.0004494,0.0004147,0.0004049,0.00037580000000000003,0.0003459,0.0003111,0.0002838,0.0002772,0.0002519,0.00023140000000000001,0.0001908,0.000187,0.00015920000000000002,0.0001406,0.0001306,0.00012220000000000002,0.00011440000000000002,0.00010690000000000001,0.0001003,9.44e-05
32,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.6e-06,3.2e-06,6e-06,1.09e-05,1.93e-05,3.33e-05,5.550000000000001e-05,8.950000000000001e-05,0.0001394,0.00020850000000000003,0.0002994,0.000413,0.0005486000000000001,0.0007033,0.0008725,0.0010500000000000002,0.0012295000000000001,0.0014023000000000002,0.0015607,0.0017004,0.0018112,0.0018912000000000002,0.0019367,0.0019563000000000002,0.001814,0.0016443,0.0014644000000000003,0.0012806,0.0009684,0.0007126000000000001,0.0005992,0.0005498,0.0004942000000000001,0.00045430000000000004,0.0004426,0.00040980000000000004,0.0003767,0.00033810000000000003,0.00030730000000000004,0.0002998,0.0002721,0.0002498,0.0002068,0.00020200000000000003,0.0001733,0.0001543,0.0001437,0.0001346,0.0001261,0.00011820000000000001,0.0001106,0.000104
33,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,7.000000000000001e-07,1.5e-06,3.1000000000000004e-06,5.8e-06,1.0500000000000001e-05,1.87e-05,3.2200000000000003e-05,5.38e-05,8.68e-05,0.00013550000000000001,0.00020300000000000003,0.0002922,0.00040419999999999996,0.0005387,0.0006932,0.0008640000000000001,0.0010455000000000002,0.0012319000000000002,0.0014151,0.0015877,0.0017454999999999999,0.001877,0.0019791,0.0020469000000000004,0.0020877,0.0019529000000000003,0.0017835000000000001,0.0015982000000000001,0.0014033000000000001,0.0010630000000000001,0.0007814,0.0006546,0.0005985000000000001,0.0005371,0.0004921,0.00047850000000000003,0.00044209999999999996,0.0004064,0.0003643,0.0003302,0.0003221,0.0002926,0.0002682,0.00022330000000000003,0.0002172,0.0001876,0.0001677,0.00015690000000000002,0.0001473,0.00013810000000000002,0.0001295,0.00012140000000000001,0.0001139
34,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,7.000000000000001e-07,1.5e-06,2.9e-06,5.500000000000001e-06,1.0100000000000002e-05,1.8e-05,3.1e-05,5.190000000000001e-05,8.39e-05,0.000131,0.0001967,0.0002836,0.0003932,0.0005253,0.0006782,0.0008483,0.0010307,0.0012206,0.0014101,0.0015926,0.0017638999999999999,0.0019126000000000002,0.0020347,0.002124,0.0021867,0.0020635000000000002,0.0018992,0.0017134000000000001,0.0015123,0.0011491,0.0008449999999999999,0.0007064,0.0006442,0.0005773000000000001,0.0005276,0.0005124,0.00047270000000000005,0.0004345,0.00038960000000000004,0.0003526,0.0003442,0.0003132,0.00028690000000000003,0.0002398,0.00023270000000000002,0.00020209999999999998,0.00018140000000000002,0.0001699,0.00016010000000000002,0.0001504,0.0001411,0.00013240000000000002,0.0001243
35,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.8000000000000001e-06,3.6000000000000003e-06,6.9e-06,1.25e-05,2.22e-05,3.820000000000001e-05,6.37e-05,0.0001028,0.00016030000000000002,0.0002402,0.00034580000000000006,0.0004788,0.0006393000000000001,0.0008252000000000001,0.0010328000000000002,0.0012565,0.0014908,0.0017274000000000002,0.0019584000000000003,0.0021794,0.0023767000000000003,0.0025458000000000004,0.0026780000000000003,0.0027793,0.0026381000000000004,0.0024388,0.0022041,0.0019437,0.0014448000000000002,0.001028,0.0008414,0.0007526,0.0006557000000000001,0.0005978,0.0005683,0.0005092,0.00045,0.0003864,0.00034050000000000004,0.0003193,0.0002734,0.0002365,0.0001844,0.00017520000000000003,0.0001444,0.0001258,0.00011700000000000001,0.0001099,0.0001034,9.700000000000001e-05,9.1e-05,8.55e-05
36,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.9000000000000002e-06,3.7e-06,6.9e-06,1.2600000000000001e-05,2.23e-05,3.83e-05,6.390000000000001e-05,0.0001027,0.0001597,0.0002385,0.0003421,0.00047200000000000003,0.0006280000000000001,0.0008080000000000001,0.0010086,0.0012248,0.0014516,0.0016813000000000002,0.0019077,0.0021266,0.0023263,0.0025022,0.0026462,0.0027632000000000004,0.0026418,0.0024702000000000005,0.0022553,0.0020088000000000003,0.0015077,0.0010929,0.0009053,0.0008123000000000001,0.0007076000000000001,0.0006459,0.0006102,0.0005466000000000001,0.0004833,0.00041510000000000006,0.0003659,0.00034320000000000005,0.0002947,0.0002551,0.0001999,0.00018920000000000002,0.0001564,0.000137,0.0001273,0.00011960000000000001,0.00011240000000000001,0.00010570000000000001,9.91e-05,9.31e-05
37,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.9000000000000002e-06,3.7e-06,6.9e-06,1.25e-05,2.22e-05,3.8100000000000005e-05,6.350000000000001e-05,0.00010219999999999999,0.0001587,0.0002369,0.0003395,0.0004676,0.0006209000000000001,0.0007971000000000001,0.0009929000000000001,0.0012034,0.0014242,0.0016482,0.0018698,0.0020859,0.002286,0.0024659,0.0026178,0.0027468,0.0026415,0.0024860000000000004,0.0022890000000000002,0.0020552,0.0015538000000000001,0.0011328,0.0009469000000000001,0.0008566000000000001,0.000748,0.0006818000000000001,0.0006451,0.0005759000000000001,0.0005097,0.0004377,0.00038570000000000005,0.0003632,0.0003131,0.0002722,0.0002152,0.00020300000000000003,0.00016900000000000002,0.0001483,0.00013790000000000002,0.00012930000000000003,0.00012140000000000001,0.00011410000000000001,0.0001073,0.00010070000000000001
38,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.9000000000000002e-06,3.6000000000000003e-06,6.8e-06,1.23e-05,2.17e-05,3.74e-05,6.23e-05,0.0001004,0.0001562,0.0002333,0.0003346,0.0004611,0.0006121,0.0007852,0.0009771,0.0011827,0.001398,0.0016164999999999999,0.0018327,0.0020443,0.0022423,0.0024232000000000004,0.0025789000000000003,0.0027153000000000004,0.0026228000000000002,0.0024814,0.0022979,0.0020773000000000002,0.0015804,0.001158,0.0009713,0.0008840000000000001,0.0007773000000000001,0.0007089,0.0006711,0.0005996,0.0005311,0.0004566,0.000402,0.0003801,0.0003299,0.000288,0.0002301,0.0002166,0.00018190000000000003,0.00016,0.0001485,0.0001393,0.0001306,0.0001225,0.00011509999999999999,0.00010820000000000001
39,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.8000000000000001e-06,3.5e-06,6.5e-06,1.1900000000000001e-05,2.11e-05,3.63e-05,6.06e-05,9.77e-05,0.0001521,0.0002276,0.00032680000000000003,0.000451,0.0005994,0.0007694,0.0009574,0.0011586,0.0013687,0.0015815,0.0017922,0.0019984,0.002192,0.0023715000000000003,0.0025275000000000002,0.0026669000000000003,0.0025842,0.0024544000000000002,0.0022835999999999998,0.0020749,0.0015869999999999999,0.0011687,0.0009837000000000001,0.000898,0.000794,0.0007269,0.0006899,0.000617,0.0005483,0.00047250000000000005,0.000416,0.00039500000000000006,0.0003453,0.00030300000000000005,0.00024480000000000004,0.00023030000000000001,0.0001952,0.00017230000000000001,0.0001597,0.00014940000000000003,0.0001401,0.0001313,0.0001232,0.00011570000000000001
40,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.7e-06,3.4e-06,6.300000000000001e-06,1.1500000000000002e-05,2.0300000000000002e-05,3.5000000000000004e-05,5.84e-05,9.430000000000002e-05,0.00014690000000000002,0.0002202,0.0003166,0.00043750000000000006,0.0005824000000000001,0.0007487,0.0009325000000000001,0.001129,0.0013340000000000001,0.0015412000000000002,0.0017458999999999999,0.0019463000000000002,0.0021347000000000002,0.0023103,0.002465,0.0026039,0.0025281,0.0024077000000000005,0.0022483,0.0020514,0.0015754000000000002,0.0011655,0.0009847,0.0009018,0.0008004000000000002,0.0007351,0.0007013000000000001,0.0006287,0.0005607,0.0004853,0.0004279,0.00040810000000000005,0.0003594,0.0003173,0.0002591,0.00024390000000000002,0.00020890000000000004,0.0001853,0.00017160000000000002,0.00016030000000000002,0.0001499,0.0001405,0.0001316,0.0001235
41,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.6e-06,3.2e-06,6.1e-06,1.1000000000000001e-05,1.95e-05,3.36e-05,5.61e-05,9.06e-05,0.0001413,0.0002119,0.0003051,0.000422,0.0005624,0.0007239,0.0009027000000000001,0.0010939,0.0012933,0.0014947,0.0016934000000000003,0.0018877000000000002,0.0020704,0.0022408000000000003,0.0023923,0.0025292,0.0024583,0.0023452000000000004,0.0021955,0.0020094,0.0015485000000000002,0.0011501,0.0009753,0.0008964,0.0007988000000000001,0.0007354000000000001,0.000705,0.0006348,0.0005688000000000001,0.0004948,0.0004376,0.0004195,0.00037230000000000005,0.0003306,0.0002731,0.0002574,0.0002227,0.0001987,0.0001843,0.0001718,0.00016050000000000003,0.00015000000000000001,0.0001406,0.0001317
42,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,7.000000000000001e-07,1.6e-06,3.1000000000000004e-06,5.8e-06,1.0500000000000001e-05,1.87e-05,3.2200000000000003e-05,5.38e-05,8.69e-05,0.00013550000000000001,0.0002033,0.0002929,0.0004055,0.0005408,0.0006966,0.0008694000000000001,0.0010546,0.0012477,0.0014427,0.0016351000000000002,0.0018229,0.0019995,0.0021643,0.0023111,0.0024445000000000005,0.0023782000000000005,0.0022704,0.0021289,0.0019527,0.0015092,0.0011246000000000001,0.0009570000000000001,0.0008826000000000001,0.0007899000000000001,0.0007293,0.0007021000000000001,0.0006353000000000001,0.0005727999999999999,0.0005012,0.0004449,0.0004292,0.0003838,0.000343,0.0002865,0.0002706,0.00023640000000000003,0.0002124,0.00019740000000000003,0.00018420000000000003,0.0001718,0.00016030000000000002,0.0001499,0.00014040000000000002
43,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,7.000000000000001e-07,1.5e-06,2.9e-06,5.500000000000001e-06,1.0100000000000002e-05,1.7899999999999998e-05,3.08e-05,5.1500000000000005e-05,8.32e-05,0.0001299,0.00019480000000000002,0.0002807,0.0003887,0.0005188,0.0006684,0.0008347000000000001,0.0010129000000000002,0.0011989000000000001,0.0013869,0.0015723000000000002,0.0017532,0.0019233000000000002,0.0020819000000000002,0.0022235,0.0023522000000000005,0.0022897,0.0021867,0.0020524000000000002,0.0018855,0.0014606,0.0010913000000000001,0.0009313,0.0008618000000000001,0.0007744000000000001,0.0007174,0.0006938000000000001,0.0006307000000000001,0.0005724,0.0005045000000000001,0.00044990000000000004,0.00043670000000000004,0.00039400000000000004,0.00035430000000000005,0.00029910000000000006,0.0002833,0.0002499,0.000226,0.00021080000000000003,0.00019700000000000002,0.00018380000000000002,0.00017140000000000002,0.00016,0.0001496
44,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,7.000000000000001e-07,1.4000000000000001e-06,2.8000000000000003e-06,5.3e-06,9.7e-06,1.7100000000000002e-05,2.9500000000000002e-05,4.93e-05,7.97e-05,0.00012440000000000002,0.0001866,0.00026890000000000003,0.0003725,0.0004971,0.0006408,0.0008002,0.0009710999999999999,0.0011495000000000001,0.0013299000000000002,0.0015078000000000001,0.0016813000000000002,0.0018444,0.0019965,0.0021324,0.0022559,0.0021964000000000003,0.0020981,0.0019706000000000003,0.0018120000000000002,0.0014058,0.0010524,0.0009003000000000001,0.0008355,0.0007537,0.0007006,0.0006807,0.0006219,0.0005678,0.0005043,0.00045250000000000005,0.0004422,0.0004025,0.0003645,0.000311,0.0002955,0.000263,0.00023960000000000002,0.00022420000000000003,0.0002101,0.0001964,0.0001832,0.00017080000000000003,0.00015950000000000003
45,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.7e-06,3.4e-06,6.4e-06,1.16e-05,2.06e-05,3.54e-05,5.9000000000000004e-05,9.5e-05,0.00014780000000000001,0.0002211,0.0003176,0.00043860000000000004,0.0005836,0.0007501000000000001,0.0009345,0.0011313,0.0013361,0.0015425,0.0017454999999999999,0.0019429,0.0021281000000000004,0.0023005,0.0024542,0.0025937000000000004,0.0025309000000000004,0.0024240000000000004,0.0022821,0.0021049,0.0016451,0.0012409,0.0010649000000000001,0.0009883,0.0008914000000000001,0.0008305000000000001,0.0008058,0.0007376,0.0006736,0.0005987000000000001,0.0005385,0.0005275000000000001,0.0004813,0.0004363,0.000373,0.0003549,0.0003168,0.00028960000000000005,0.0002718,0.0002552,0.00023900000000000004,0.0002231,0.0002079,0.0001937
46,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.8000000000000001e-06,3.5e-06,6.600000000000001e-06,1.1900000000000001e-05,2.11e-05,3.6200000000000006e-05,6.01e-05,9.66e-05,0.0001499,0.0002234,0.0003195,0.000439,0.0005813,0.0007433000000000001,0.0009213000000000001,0.0011101,0.0013049000000000001,0.0014997,0.0016901,0.0018739,0.0020452,0.0022038,0.0023443,0.0024712000000000002,0.0024063,0.0023123,0.0021829,0.0020212000000000003,0.0015866000000000003,0.0012161000000000001,0.0010574,0.0009862,0.0008901,0.0008343000000000001,0.0008075000000000001,0.0007407000000000001,0.0006785000000000001,0.0006048000000000001,0.0005467,0.0005381,0.0004925,0.00044840000000000006,0.0003862,0.0003691,0.00033130000000000003,0.00030500000000000004,0.0002875,0.00027100000000000003,0.0002546,0.0002384,0.00022260000000000002,0.0002075
47,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.8000000000000001e-06,3.5e-06,6.600000000000001e-06,1.1900000000000001e-05,2.1000000000000002e-05,3.61e-05,5.9999999999999995e-05,9.650000000000001e-05,0.0001495,0.0002227,0.0003181,0.00043610000000000003,0.0005757000000000001,0.0007336,0.0009058,0.0010869,0.0012727,0.0014566000000000002,0.0016347000000000002,0.0018053000000000001,0.0019629,0.0021077,0.002235,0.0023490000000000004,0.0022815,0.0021879,0.0020671,0.0019165000000000002,0.0015076000000000002,0.0011586,0.0010170000000000001,0.0009583,0.0008679,0.0008155000000000001,0.000793,0.0007277,0.0006695000000000001,0.0005996,0.0005451000000000001,0.0005402,0.0004978,0.0004566,0.0003972,0.00038100000000000005,0.0003449,0.0003192,0.00030230000000000003,0.0002861,0.00026970000000000005,0.0002534,0.00023730000000000002,0.0002217
48,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.8000000000000001e-06,3.4e-06,6.4e-06,1.17e-05,2.06e-05,3.5300000000000004e-05,5.88e-05,9.460000000000001e-05,0.0001468,0.0002188,0.0003127,0.0004287,0.0005654000000000001,0.0007195000000000001,0.0008864000000000001,0.0010607000000000001,0.0012379000000000001,0.0014123,0.0015793000000000003,0.0017377,0.0018826,0.0020143,0.0021288,0.0022303,0.0021601,0.0020666,0.0019490000000000002,0.001807,0.0014226000000000002,0.0010948,0.0009626,0.0009127,0.0008330000000000001,0.0007852,0.0007656,0.0007056,0.0006515000000000001,0.0005865000000000001,0.0005361000000000001,0.0005348999999999999,0.0004971,0.0004598,0.0004048000000000001,0.00039020000000000005,0.0003564,0.00033210000000000005,0.00031580000000000003,0.00030010000000000003,0.0002841,0.0002678,0.0002516,0.00023570000000000004
49,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.7e-06,3.3000000000000006e-06,6.200000000000001e-06,1.13e-05,1.9900000000000003e-05,3.41e-05,5.69e-05,9.15e-05,0.00014220000000000001,0.0002121,0.0003035,0.00041660000000000004,0.0005499000000000001,0.0006996,0.0008614,0.0010294,0.0011991,0.0013647,0.0015222,0.0016698000000000001,0.0018033,0.0019233000000000002,0.0020261000000000003,0.0021159,0.0020433,0.0019496000000000001,0.0018348000000000001,0.0016983000000000002,0.0013369000000000002,0.0010293000000000001,0.0009058,0.0008600000000000001,0.0007887,0.0007476000000000001,0.0007316,0.0006764000000000001,0.0006279,0.0005682,0.0005222,0.0005245,0.0004917000000000001,0.0004586,0.00040879999999999996,0.00039690000000000005,0.000366,0.00034350000000000006,0.00032820000000000006,0.0003131,0.0002977,0.0002817,0.0002656,0.0002496
50,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.6e-06,3.2e-06,6e-06,1.08e-05,1.9e-05,3.27e-05,5.45e-05,8.77e-05,0.0001364,0.00020370000000000002,0.0002917,0.00040090000000000004,0.0005296000000000001,0.0006745000000000001,0.0008305999999999999,0.0009923,0.001155,0.0013127,0.0014615000000000001,0.0015999,0.0017235000000000002,0.0018332,0.0019258,0.0020052,0.0019309000000000002,0.0018373,0.0017251,0.0015938000000000003,0.001253,0.0009645000000000001,0.0008491000000000001,0.0008067,0.000741,0.0007047,0.0006932,0.0006432,0.0005998,0.0005459999999999999,0.0005047000000000001,0.00051,0.0004822,0.0004537,0.000409,0.00040050000000000003,0.0003734,0.0003532,0.00033930000000000006,0.00032520000000000004,0.0003103,0.0002949,0.0002791,0.0002632
51,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,7.000000000000001e-07,1.5e-06,3e-06,5.7000000000000005e-06,1.03e-05,1.8100000000000003e-05,3.1100000000000004e-05,5.190000000000001e-05,8.360000000000001e-05,0.00013,0.0001943,0.0002786,0.00038310000000000004,0.0005066000000000001,0.0006456000000000001,0.0007955000000000001,0.0009505,0.0011061,0.0012563000000000001,0.0013972000000000001,0.0015272000000000003,0.0016424000000000002,0.0017433000000000001,0.0018271,0.0018977000000000002,0.0018225000000000003,0.0017298,0.0016204000000000001,0.0014939,0.0011727,0.0009018,0.0007938000000000001,0.0007544000000000001,0.0006937,0.0006604,0.000652,0.0006076,0.0005691,0.0005209,0.0004843,0.0004924,0.0004691,0.00044510000000000003,0.0004058,0.0004004,0.0003779,0.00036080000000000004,0.0003488,0.00033600000000000004,0.0003221,0.00030720000000000004,0.000292,0.0002764
52,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,7.000000000000001e-07,1.5e-06,2.9e-06,5.4e-06,9.7e-06,1.72e-05,2.9500000000000002e-05,4.93e-05,7.94e-05,0.0001236,0.00018480000000000002,0.000265,0.0003646,0.0004824,0.0006150000000000001,0.000758,0.0009060000000000001,0.0010541,0.0011967000000000002,0.0013301,0.0014523000000000001,0.0015598,0.0016532000000000003,0.0017296,0.0017927,0.0017179,0.0016267,0.0015205000000000002,0.001399,0.0010964,0.0008422000000000001,0.0007407000000000001,0.0007039,0.0006477000000000001,0.0006172,0.0006105,0.0005708999999999999,0.0005372,0.0004942000000000001,0.0004617,0.0004723,0.00045319999999999996,0.0004334,0.0003993,0.0003972,0.00037870000000000004,0.0003656,0.00035620000000000004,0.00034520000000000004,0.0003325,0.00031870000000000005,0.000304,0.00028900000000000003
53,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,6.000000000000001e-07,1.4000000000000001e-06,2.7e-06,5.1e-06,9.2e-06,1.63e-05,2.8e-05,4.6700000000000003e-05,7.52e-05,0.0001171,0.00017520000000000003,0.00025130000000000004,0.000346,0.000458,0.0005841,0.0007201,0.0008606000000000001,0.0010011000000000002,0.0011361,0.0012618000000000002,0.0013766000000000002,0.0014769,0.0015634,0.0016333,0.0016902000000000002,0.0016167999999999998,0.0015279,0.0014255000000000001,0.0013091,0.0010243000000000001,0.0007858000000000001,0.0006906,0.000656,0.0006037,0.0005755,0.0005703,0.0005344,0.0005048,0.0004667,0.000438,0.00045050000000000005,0.0004352,0.00041900000000000005,0.0003897,0.0003908,0.00037640000000000004,0.0003667,0.00036080000000000004,0.0003525,0.00034160000000000006,0.00032900000000000003,0.0003153,0.0003008
54,0,0,0,0,0,0,1e-07,2e-07,6.000000000000001e-07,1.3e-06,2.6e-06,4.800000000000001e-06,8.7e-06,1.54e-05,2.6400000000000005e-05,4.41e-05,7.110000000000001e-05,0.0001107,0.00016570000000000002,0.0002379,0.0003276,0.00043390000000000003,0.0005536,0.0006826,0.0008158000000000001,0.0009488000000000001,0.0010762,0.0011945000000000002,0.0013019,0.0013954,0.0014754,0.0015395,0.0015907999999999999,0.0015194,0.0014337000000000002,0.0013355,0.0012244,0.0009566,0.000733,0.0006435,0.0006109,0.0005622,0.000536,0.0005317,0.0004991,0.00047280000000000005,0.0004389,0.00041380000000000003,0.00042760000000000004,0.0004156,0.00040260000000000003,0.0003775,0.0003813,0.0003709,0.00036480000000000003,0.0003619,0.00035690000000000006,0.0003486,0.0003378,0.0003254,0.0003119
55,0,0,0,0,0,0,0.0,2e-07,6.000000000000001e-07,1.2000000000000002e-06,2.4000000000000003e-06,4.5e-06,8.200000000000001e-06,1.45e-05,2.49e-05,4.1500000000000006e-05,6.69e-05,0.00010430000000000001,0.0001563,0.0002245,0.00030950000000000004,0.0004102,0.0005236,0.000646,0.0007722,0.0008979,0.0010181,0.0011293,0.0012297000000000002,0.0013165,0.0013903000000000001,0.001449,0.0014953,0.0014262,0.0013440000000000001,0.0012503000000000002,0.0011447,0.0008932000000000001,0.0006836,0.0005996,0.0005688000000000001,0.0005233,0.0004989,0.0004952,0.00046550000000000004,0.0004418,0.00041139999999999997,0.00038940000000000003,0.0004043,0.0003951,0.00038490000000000003,0.00036340000000000005,0.0003694,0.0003624,0.0003597,0.00036,0.0003579,0.0003529,0.00034470000000000003,0.00033400000000000004,0.0003217
56,0,0,0,0,0,0,0.0,2e-07,5.000000000000001e-07,1.1e-06,2.2e-06,4.2e-06,7.7e-06,1.36e-05,2.33e-05,3.8900000000000004e-05,6.29e-05,9.8e-05,0.00014690000000000002,0.00021129999999999999,0.00029160000000000004,0.0003868,0.0004942000000000001,0.0006101,0.0007296000000000001,0.0008487,0.0009622000000000001,0.0010667,0.0011606000000000001,0.0012413,0.0013093000000000002,0.0013629000000000002,0.0014045000000000001,0.0013379000000000002,0.0012590000000000001,0.00117,0.0010699000000000001,0.0008340000000000001,0.0006377,0.0005589000000000001,0.0005298,0.00048719999999999997,0.0004644,0.0004611,0.00043369999999999997,0.0004123,0.00038480000000000003,0.00036530000000000004,0.00038070000000000004,0.000374,0.0003663,0.0003479,0.0003556,0.00035140000000000003,0.00035170000000000004,0.0003549,0.00035590000000000003,0.00035380000000000003,0.0003488,0.0003407,0.0003302
57,0,0,0,0,0,0,0.0,2e-07,5.000000000000001e-07,1.1e-06,2.1e-06,3.9e-06,7.2000000000000005e-06,1.27e-05,2.18e-05,3.65e-05,5.89e-05,9.190000000000001e-05,0.00013780000000000002,0.0001983,0.00027390000000000004,0.0003637,0.00046520000000000003,0.0005748,0.0006881000000000001,0.0008008,0.0009081000000000001,0.0010068000000000002,0.0010949,0.00117,0.0012328,0.0012816,0.0013188000000000002,0.0012547,0.0011792,0.0010945,0.0009999,0.0007788000000000001,0.000595,0.0005211,0.0004937,0.0004538000000000001,0.0004323,0.0004293,0.00040400000000000006,0.0003843,0.0003593,0.0003418,0.0003573,0.0003526,0.00034700000000000003,0.00033140000000000003,0.00034050000000000004,0.00033860000000000004,0.00034120000000000005,0.00034690000000000003,0.0003508,0.00035170000000000004,0.00034960000000000004,0.00034470000000000003,0.00033670000000000005
58,0,0,0,0,0,0,0.0,2e-07,5.000000000000001e-07,1.0000000000000002e-06,2.0000000000000003e-06,3.7e-06,6.7e-06,1.18e-05,2.04e-05,3.4000000000000007e-05,5.500000000000001e-05,8.59e-05,0.00012890000000000002,0.0001856,0.0002566,0.0003411,0.00043670000000000004,0.0005403,0.0006473,0.000754,0.0008556,0.0009488000000000001,0.0010318,0.0011022,0.0011603000000000002,0.0012050000000000001,0.0012385,0.0011766,0.0011045,0.0010240000000000002,0.0009345,0.0007273000000000001,0.0005553,0.0004861,0.0004602,0.00042280000000000003,0.00040260000000000003,0.0003998,0.0003763,0.00035820000000000003,0.0003351,0.0003193,0.0003345,0.00033120000000000003,0.0003273,0.0003143,0.0003243,0.0003243,0.0003287,0.0003365,0.00034280000000000004,0.0003466,0.00034740000000000004,0.00034540000000000005,0.00034060000000000004
59,0,0,0,0,0,0,0.0,2e-07,4e-07,9.000000000000001e-07,1.8000000000000001e-06,3.4e-06,6.200000000000001e-06,1.1000000000000001e-05,1.9e-05,3.1700000000000005e-05,5.12e-05,8e-05,0.0001202,0.0001733,0.0002397,0.00031900000000000006,0.0004089,0.0005064000000000001,0.0006074000000000001,0.0007082,0.0008043,0.0008926,0.0009710000000000001,0.0010372,0.0010916,0.0011327000000000002,0.001163,0.0011036000000000002,0.0010345999999999999,0.0009582000000000001,0.0008735,0.0006792,0.0005183000000000001,0.0004535,0.0004292,0.00039420000000000004,0.0003752,0.0003725,0.0003506,0.0003338,0.0003124,0.00029790000000000003,0.0003126,0.00031020000000000006,0.00030750000000000005,0.0002966,0.00030750000000000005,0.00030910000000000003,0.0003149,0.0003242,0.00033240000000000006,0.00033850000000000004,0.0003423,0.00034310000000000005,0.0003411
